Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,Month,Series,Value
SOIIndividual,Table3C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,Not determinate,Gain,90822.95571
SOIIndividual,Table3C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,NumberOfTransactions,16.37265
SOIIndividual,Table3C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,SalesPrice,1387606.8391
SOIIndividual,Table3C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,Basis,1545273.6075
SOIIndividual,Table3C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,Loss,-158360.6958
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,3550.84961
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,SalesPrice,109401204.9189
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Basis,105744494.74329999
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Gain,3535357.03914
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,1028.40133
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,SalesPrice,23435557.849700004
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Basis,24870440.3137
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,-1433617.88628
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,January,NumberOfTransactions,253.95278
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,January,SalesPrice,6926199.761
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,January,Basis,6503216.8941
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,January,Gain,422176.90723
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,January,NumberOfTransactions,76.4723
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,January,SalesPrice,1553080.8574
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,January,Basis,1649527.2447
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,January,Loss,-96457.36734
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,February,NumberOfTransactions,168.79969
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,February,SalesPrice,5626332.3689
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,February,Basis,5503387.9454
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,February,Gain,121845.36471
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,February,NumberOfTransactions,68.31497
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,February,SalesPrice,1268036.354
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,February,Basis,1322902.9631
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,February,Loss,-54854.72005
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,March,NumberOfTransactions,200.90604
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,March,SalesPrice,6458382.2047
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,March,Basis,6086372.8749
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,March,Gain,371786.68617
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,March,NumberOfTransactions,54.16784
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,March,SalesPrice,1614097.3387
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,March,Basis,1668960.5636
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,March,Loss,-54863.225
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,April,NumberOfTransactions,178.67036
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,April,SalesPrice,4834258.3941
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,April,Basis,4678045.0863
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,April,Gain,156684.98152
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,April,NumberOfTransactions,55.93325
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,April,SalesPrice,1304181.4569
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,April,Basis,1415452.8697
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,April,Loss,-111263.8998
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,May,NumberOfTransactions,186.25459
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,May,SalesPrice,3922229.8977
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,May,Basis,3769994.3972
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,May,Gain,152049.7058
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,May,NumberOfTransactions,57.6012
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,May,SalesPrice,1139432.0137
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,May,Basis,1182896.369
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,May,Loss,-43453.66422
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,June,NumberOfTransactions,236.73214
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,June,SalesPrice,6720837.2495
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,June,Basis,6487957.3538
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,June,Gain,232740.91228
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,June,NumberOfTransactions,70.50158
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,June,SalesPrice,1544985.1147
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,June,Basis,1610000.9486
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,June,Loss,-64796.94099
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,July,NumberOfTransactions,269.62969
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,July,SalesPrice,7684342.558
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,July,Basis,7470476.6704
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,July,Gain,212879.01647
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,July,NumberOfTransactions,95.48751
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,July,SalesPrice,1932660.8873
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,July,Basis,2001939.2046
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,July,Loss,-69278.21638
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,August,NumberOfTransactions,212.80295
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,August,SalesPrice,6093193.8697
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,August,Basis,5921468.7291
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,August,Gain,169037.15454
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,August,NumberOfTransactions,61.88528
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,August,SalesPrice,1534312.1511
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,August,Basis,1612033.3254
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,August,Loss,-77503.44633
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,September,NumberOfTransactions,210.03724
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,September,SalesPrice,5634908.6794
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,September,Basis,5458445.7732
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,September,Gain,175162.49873
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,September,NumberOfTransactions,94.83785
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,September,SalesPrice,1602452.9791
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,September,Basis,1662135.5495
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,September,Loss,-59672.30038
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,October,NumberOfTransactions,291.78029
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,October,SalesPrice,6701045.2601
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,October,Basis,6398646.8443
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,October,Gain,302582.62923
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,October,NumberOfTransactions,117.74799
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,October,SalesPrice,2848905.7878
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,October,Basis,3005619.3763
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,October,Loss,-156713.5885
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,November,NumberOfTransactions,153.65137
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,November,SalesPrice,4999085.0974
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,November,Basis,4839861.8984
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,November,Gain,158693.74271
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,November,NumberOfTransactions,54.15185
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,November,SalesPrice,1806155.5736
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,November,Basis,1893838.1489
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,November,Loss,-87739.33529
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,December,NumberOfTransactions,210.39416
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,December,SalesPrice,5955138.1594
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,December,Basis,5747635.5642
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,December,Gain,207578.20746
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,December,NumberOfTransactions,81.1452
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,December,SalesPrice,1294077.0657
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,December,Basis,1612658.8377
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,December,Loss,-317711.8672
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,Not determinate,NumberOfTransactions,977.23831
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,Not determinate,SalesPrice,37845251.419
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,Not determinate,Basis,36878984.712
SOIIndividual,Table3C,1998,LongTerm,GainTransaction,BondsAndOtherSecurities,Not determinate,Gain,852139.23229
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,NumberOfTransactions,140.15451
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,SalesPrice,3993180.2697
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,Basis,4232474.9126
SOIIndividual,Table3C,1998,LongTerm,LossTransaction,BondsAndOtherSecurities,Not determinate,Loss,-239309.3148
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,275.78349
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,AllReturns,SalesPrice,13714062.119859997
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,AllReturns,Basis,12202185.93872
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,AllReturns,Gain,1489326.8516200003
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,62.38585
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,AllReturns,SalesPrice,4135691.06036
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,AllReturns,Basis,4806394.234599999
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,AllReturns,Loss,-670936.22157
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,January,NumberOfTransactions,17.1254
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,January,SalesPrice,1742058.8345
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,January,Basis,1628459.7577
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,January,Gain,112058.83647
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,January,NumberOfTransactions,3.61563
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,January,SalesPrice,148180.46356
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,January,Basis,170647.6613
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,January,Loss,-22467.19774
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,February,NumberOfTransactions,21.2801
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,February,SalesPrice,1339608.3505
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,February,Basis,1203638.2092
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,February,Gain,125536.02007
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,February,NumberOfTransactions,[4]
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,February,SalesPrice,11195.17654
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,February,Basis,12933.83501
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,February,Loss,-1738.65847
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,March,NumberOfTransactions,20.82921
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,March,SalesPrice,671913.7279
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,March,Basis,558632.54431
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,March,Gain,113465.86747
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,March,NumberOfTransactions,[4]
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,March,SalesPrice,24993.1172
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,March,Basis,28562.57656
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,March,Loss,-3569.45936
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,April,NumberOfTransactions,15.64476
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,April,SalesPrice,697525.6565
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,April,Basis,590256.85747
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,April,Gain,75929.24083
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,April,NumberOfTransactions,9.50265
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,April,SalesPrice,791242.57451
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,April,Basis,857036.55481
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,April,Loss,-65793.9803
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,May,NumberOfTransactions,18.17792
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,May,SalesPrice,653852.33816
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,May,Basis,595449.0319
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,May,Gain,55280.55906
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,May,NumberOfTransactions,4.24118
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,May,SalesPrice,181664.16196
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,May,Basis,221548.72144
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,May,Loss,-39884.55948
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,June,NumberOfTransactions,17.85382
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,June,SalesPrice,1405295.0215
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,June,Basis,1226974.2347
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,June,Gain,173784.76739
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,June,NumberOfTransactions,5.17131
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,June,SalesPrice,326766.57168
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,June,Basis,491182.81443
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,June,Loss,-164416.2427
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,July,NumberOfTransactions,21.40863
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,July,SalesPrice,1041042.6686
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,July,Basis,888683.63387
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,July,Gain,143636.64476
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,July,NumberOfTransactions,12.84596
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,July,SalesPrice,883527.1972
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,July,Basis,987793.71729
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,July,Loss,-104266.5201
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,August,NumberOfTransactions,32.08927
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,August,SalesPrice,960727.92504
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,August,Basis,920396.03215
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,August,Gain,51382.28516
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,August,NumberOfTransactions,2.5887
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,August,SalesPrice,229105.26094
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,August,Basis,274259.47803
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,August,Loss,-45154.21709
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,September,NumberOfTransactions,19.17768
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,September,SalesPrice,716731.86077
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,September,Basis,583927.46232
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,September,Gain,117074.38781
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,September,NumberOfTransactions,4.99035
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,September,SalesPrice,319613.3371
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,September,Basis,347639.95188
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,September,Loss,-28026.61478
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,October,NumberOfTransactions,23.44599
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,October,SalesPrice,867799.36011
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,October,Basis,696271.55023
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,October,Gain,170246.29764
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,October,NumberOfTransactions,2.25207
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,October,SalesPrice,33701.858
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,October,Basis,40699.17226
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,October,Loss,-7125.75663
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,November,NumberOfTransactions,16.54826
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,November,SalesPrice,462011.81228
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,November,Basis,397397.66337
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,November,Gain,40116.57097
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,November,NumberOfTransactions,3.71989
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,November,SalesPrice,357394.7564
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,November,Basis,395890.87206
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,November,Loss,-38496.11566
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,December,NumberOfTransactions,23.44166
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,December,SalesPrice,1959262.1199
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,December,Basis,1785457.5628
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,December,Gain,174295.39807
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,December,NumberOfTransactions,9.92266
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,December,SalesPrice,717440.79643
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,December,Basis,808130.17098
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,December,Loss,-90689.37455
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,Not determinate,NumberOfTransactions,28.76079
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,Not determinate,SalesPrice,1196232.4441
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,Not determinate,Basis,1126641.3987
SOIIndividual,Table3D,1998,ShortTerm,GainTransaction,RealEstate,Not determinate,Gain,136519.97592
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,Not determinate,NumberOfTransactions,3.23189
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,Not determinate,SalesPrice,110865.78884
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,Not determinate,Basis,170068.70855
SOIIndividual,Table3D,1998,ShortTerm,LossTransaction,RealEstate,Not determinate,Loss,-59307.52471
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,2804.85233
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,AllReturns,SalesPrice,146678237.47790003
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,AllReturns,Basis,84735870.7794
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,AllReturns,Gain,51872246.258899994
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,371.61968999999993
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,AllReturns,SalesPrice,20614452.189790003
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,AllReturns,Basis,26450503.985500004
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,AllReturns,Loss,-5987532.589800001
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,January,NumberOfTransactions,294.04132
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,January,SalesPrice,13267858.001
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,January,Basis,6362411.464
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,January,Gain,6348054.872
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,January,NumberOfTransactions,15.59745
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,January,SalesPrice,938304.01349
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,January,Basis,1116744.1368
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,January,Loss,-178431.6723
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,February,NumberOfTransactions,175.28813
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,February,SalesPrice,9333504.7041
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,February,Basis,4337522.2787
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,February,Gain,2729505.0244
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,February,NumberOfTransactions,20.0013
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,February,SalesPrice,1787882.8181
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,February,Basis,2068816.4566
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,February,Loss,-280933.6384
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,March,NumberOfTransactions,174.94113
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,March,SalesPrice,9250425.6204
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,March,Basis,5422608.2082
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,March,Gain,3407482.5461
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,March,NumberOfTransactions,23.75813
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,March,SalesPrice,1399629.5737
