Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,AGI,Series,Value
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,41544.23
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,46974.86
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",Loss,-720185.33
SOIIndividual,Table2D,1997,LongTerm,AllTransactions,RealEstate,"200,000 under 500,000",NumberOfReturns,133512.47
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,126965.08
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,212156.04
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",Gain,8761197.781399999
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,18000.41
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,19850.44
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"200,000 under 500,000",Loss,-482611.8
SOIIndividual,Table2D,1997,LongTerm,AllTransactions,RealEstate,"500,000 under 1,000,000",NumberOfReturns,33027.96
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,31176.92
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,48261.01
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",Gain,3877260.5305999997
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,5331.17
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,5771.75
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",Loss,-239057.07
SOIIndividual,Table2D,1997,LongTerm,AllTransactions,RealEstate,"1,000,000 or more",NumberOfReturns,18798.59
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,17567.05
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,31008.29
SOIIndividual,Table2D,1997,LongTerm,GainTransaction,RealEstate,"1,000,000 or more",Gain,5170798.3969
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,3560.6
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,4216.52
SOIIndividual,Table2D,1997,LongTerm,LossTransaction,RealEstate,"1,000,000 or more",Loss,-226988.64
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,AllReturns,NumberOfReturns,4648179.68
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,AllReturns,NumberOfReturns,3575134.4
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,10239750.52
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,AllReturns,Gain,27993070.36364
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,AllReturns,NumberOfReturns,2065134.45
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,5187390.08
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,AllReturns,Loss,-18217252.16
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,AdjustedGrossDeficit,NumberOfReturns,92044.82
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,AdjustedGrossDeficit,NumberOfReturns,51973.45
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,AdjustedGrossDeficit,NumberOfTransactions,144855.24
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,AdjustedGrossDeficit,Gain,877626.55025
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,AdjustedGrossDeficit,NumberOfReturns,57264.22
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,AdjustedGrossDeficit,NumberOfTransactions,122342.0
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,AdjustedGrossDeficit,Loss,-1399301.83
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"Under 20,000",NumberOfReturns,815041.86
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"Under 20,000",NumberOfReturns,595416.97
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"Under 20,000",NumberOfTransactions,1097582.9
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"Under 20,000",Gain,633887.6128
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"Under 20,000",NumberOfReturns,323760.65
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"Under 20,000",NumberOfTransactions,566467.19
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"Under 20,000",Loss,-915701.87
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"20,000 under 50,000",NumberOfReturns,1076953.09
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"20,000 under 50,000",NumberOfReturns,835857.8
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"20,000 under 50,000",NumberOfTransactions,2138645.89
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"20,000 under 50,000",Gain,1824722.37286
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"20,000 under 50,000",NumberOfReturns,443325.22
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"20,000 under 50,000",NumberOfTransactions,1026059.77
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"20,000 under 50,000",Loss,-1700548.68
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"50,000 under 100,000",NumberOfReturns,1227320.48
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"50,000 under 100,000",NumberOfReturns,952433.07
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"50,000 under 100,000",NumberOfTransactions,2535975.23
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"50,000 under 100,000",Gain,2398350.24717
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"50,000 under 100,000",NumberOfReturns,528103.0
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"50,000 under 100,000",NumberOfTransactions,1181268.15
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"50,000 under 100,000",Loss,-2080711.64
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"100,000 under 200,000",NumberOfReturns,847826.91
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"100,000 under 200,000",NumberOfReturns,659820.92
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"100,000 under 200,000",NumberOfTransactions,1957026.12
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"100,000 under 200,000",Gain,2782038.48901
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"100,000 under 200,000",NumberOfReturns,405908.6
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"100,000 under 200,000",NumberOfTransactions,970106.25
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"100,000 under 200,000",Loss,-2228267.32
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"200,000 under 500,000",NumberOfReturns,393668.86
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"200,000 under 500,000",NumberOfReturns,319155.38
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"200,000 under 500,000",NumberOfTransactions,1536471.61
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"200,000 under 500,000",Gain,3747697.6475
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"200,000 under 500,000",NumberOfReturns,195054.12
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"200,000 under 500,000",NumberOfTransactions,869903.2
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"200,000 under 500,000",Loss,-2648266.69
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"500,000 under 1,000,000",NumberOfReturns,111650.27
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"500,000 under 1,000,000",NumberOfReturns,91289.84
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"500,000 under 1,000,000",NumberOfTransactions,396081.34
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"500,000 under 1,000,000",Gain,2437745.07639
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"500,000 under 1,000,000",NumberOfReturns,61742.51
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"500,000 under 1,000,000",NumberOfTransactions,218153.59
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"500,000 under 1,000,000",Loss,-1681524.57
SOIIndividual,Table2E,1997,ShortTerm,AllTransactions,Other,"1,000,000 or more",NumberOfReturns,83673.39
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"1,000,000 or more",NumberOfReturns,69186.97
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"1,000,000 or more",NumberOfTransactions,433112.19
SOIIndividual,Table2E,1997,ShortTerm,GainTransaction,Other,"1,000,000 or more",Gain,13291002.367659999
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"1,000,000 or more",NumberOfReturns,49976.13
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"1,000,000 or more",NumberOfTransactions,233089.93
SOIIndividual,Table2E,1997,ShortTerm,LossTransaction,Other,"1,000,000 or more",Loss,-5562929.57
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,AllReturns,NumberOfReturns,18396017.69
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,AllReturns,NumberOfReturns,17842116.94
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,31069454.0
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,AllReturns,Gain,188738530.2525
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,AllReturns,NumberOfReturns,3077801.15
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,5118333.78
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,AllReturns,Loss,-18039809.0
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,AdjustedGrossDeficit,NumberOfReturns,220215.92
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,AdjustedGrossDeficit,NumberOfReturns,193744.14
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,AdjustedGrossDeficit,NumberOfTransactions,402555.19
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,AdjustedGrossDeficit,Gain,5538796.7664
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,AdjustedGrossDeficit,NumberOfReturns,84569.86
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,AdjustedGrossDeficit,NumberOfTransactions,160247.54
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,AdjustedGrossDeficit,Loss,-2541106.4
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"Under 20,000",NumberOfReturns,4127668.93
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"Under 20,000",NumberOfReturns,3998536.95
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"Under 20,000",NumberOfTransactions,5813967.6
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"Under 20,000",Gain,7407620.737600001
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"Under 20,000",NumberOfReturns,498899.81
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"Under 20,000",NumberOfTransactions,779067.48
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"Under 20,000",Loss,-1637270.84
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"20,000 under 50,000",NumberOfReturns,4848921.2
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"20,000 under 50,000",NumberOfReturns,4672339.56
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"20,000 under 50,000",NumberOfTransactions,7495069.55
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"20,000 under 50,000",Gain,12727553.7782
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"20,000 under 50,000",NumberOfReturns,743574.44
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"20,000 under 50,000",NumberOfTransactions,1159624.44
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"20,000 under 50,000",Loss,-2026061.96
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"50,000 under 100,000",NumberOfReturns,5338573.06
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"50,000 under 100,000",NumberOfReturns,5206843.98
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"50,000 under 100,000",NumberOfTransactions,8935018.0
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"50,000 under 100,000",Gain,22497034.9577
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"50,000 under 100,000",NumberOfReturns,850065.53
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"50,000 under 100,000",NumberOfTransactions,1348830.41
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"50,000 under 100,000",Loss,-2973506.82
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"100,000 under 200,000",NumberOfReturns,2604518.43
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"100,000 under 200,000",NumberOfReturns,2545506.4
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"100,000 under 200,000",NumberOfTransactions,5055651.57
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"100,000 under 200,000",Gain,22095762.4636
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"100,000 under 200,000",NumberOfReturns,520141.86
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"100,000 under 200,000",NumberOfTransactions,884352.87
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"100,000 under 200,000",Loss,-1949860.78
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"200,000 under 500,000",NumberOfReturns,931316.66
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"200,000 under 500,000",NumberOfReturns,907773.21
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"200,000 under 500,000",NumberOfTransactions,2269547.0
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"200,000 under 500,000",Gain,23204624.5666
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"200,000 under 500,000",NumberOfReturns,251307.41
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"200,000 under 500,000",NumberOfTransactions,484997.63
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"200,000 under 500,000",Loss,-2263901.69
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"500,000 under 1,000,000",NumberOfReturns,202035.69
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"500,000 under 1,000,000",NumberOfReturns,196990.05
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"500,000 under 1,000,000",NumberOfTransactions,612458.83
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"500,000 under 1,000,000",Gain,14447514.7499
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"500,000 under 1,000,000",NumberOfReturns,74753.98
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"500,000 under 1,000,000",NumberOfTransactions,157288.08
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"500,000 under 1,000,000",Loss,-1054278.71
SOIIndividual,Table2E,1997,LongTerm,AllTransactions,Other,"1,000,000 or more",NumberOfReturns,122767.8
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"1,000,000 or more",NumberOfReturns,120382.65
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"1,000,000 or more",NumberOfTransactions,485186.36
SOIIndividual,Table2E,1997,LongTerm,GainTransaction,Other,"1,000,000 or more",Gain,80819622.2325
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"1,000,000 or more",NumberOfReturns,54488.26
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"1,000,000 or more",NumberOfTransactions,143925.33
SOIIndividual,Table2E,1997,LongTerm,LossTransaction,Other,"1,000,000 or more",Loss,-3593821.81
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,AllReturns,NumberOfReturns,9594708.58
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,AllReturns,NumberOfReturns,7563680.69
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,AllReturns,NumberOfTransactions,38173936.56
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,AllReturns,Gain,86170592.943
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,AllReturns,NumberOfReturns,5518846.0
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,AllReturns,NumberOfTransactions,28926805.22
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,AllReturns,Loss,-91638420.9
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,AdjustedGrossDeficit,NumberOfReturns,178328.66
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,AdjustedGrossDeficit,NumberOfReturns,119676.12
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,AdjustedGrossDeficit,NumberOfTransactions,1068548.43
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,AdjustedGrossDeficit,Gain,2605669.3333
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,AdjustedGrossDeficit,NumberOfReturns,130307.42
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,AdjustedGrossDeficit,NumberOfTransactions,965879.25
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,AdjustedGrossDeficit,Loss,-4559760.226
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"Under 20,000",NumberOfReturns,1412348.07
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"Under 20,000",NumberOfReturns,1100989.05
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"Under 20,000",NumberOfTransactions,3265184.47
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"Under 20,000",Gain,3101589.6618
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"Under 20,000",NumberOfReturns,649961.18
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"Under 20,000",NumberOfTransactions,2233116.99
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"Under 20,000",Loss,-4137302.042
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"20,000 under 50,000",NumberOfReturns,2169575.75
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"20,000 under 50,000",NumberOfReturns,1669643.4
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"20,000 under 50,000",NumberOfTransactions,6204968.14
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"20,000 under 50,000",Gain,5829950.0976
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"20,000 under 50,000",NumberOfReturns,1130469.18
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"20,000 under 50,000",NumberOfTransactions,4365380.78
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"20,000 under 50,000",Loss,-6576533.271
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"50,000 under 100,000",NumberOfReturns,2910049.38
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"50,000 under 100,000",NumberOfReturns,2290036.65
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"50,000 under 100,000",NumberOfTransactions,10623245.71
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"50,000 under 100,000",Gain,11461254.535
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"50,000 under 100,000",NumberOfReturns,1670792.62
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"50,000 under 100,000",NumberOfTransactions,7879646.64
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"50,000 under 100,000",Loss,-15078554.65
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"100,000 under 200,000",NumberOfReturns,1785447.03
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"100,000 under 200,000",NumberOfReturns,1462179.62
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"100,000 under 200,000",NumberOfTransactions,7760395.6
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"100,000 under 200,000",Gain,14081690.795
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"100,000 under 200,000",NumberOfReturns,1110610.1
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"100,000 under 200,000",NumberOfTransactions,5468831.36
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"100,000 under 200,000",Loss,-12625373.63
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"200,000 under 500,000",NumberOfReturns,800473.95
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"200,000 under 500,000",NumberOfReturns,634899.61
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"200,000 under 500,000",NumberOfTransactions,4925848.01
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"200,000 under 500,000",Gain,13044840.709
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"200,000 under 500,000",NumberOfReturns,557068.55
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"200,000 under 500,000",NumberOfTransactions,3935624.0
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"200,000 under 500,000",Loss,-12583701.61
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"500,000 under 1,000,000",NumberOfReturns,202812.88
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"500,000 under 1,000,000",NumberOfReturns,168363.29
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"500,000 under 1,000,000",NumberOfTransactions,2041239.11
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"500,000 under 1,000,000",Gain,8074576.3698
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"500,000 under 1,000,000",NumberOfReturns,157921.98
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"500,000 under 1,000,000",NumberOfTransactions,1864791.68
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"500,000 under 1,000,000",Loss,-8100572.794
SOIIndividual,Table2A,1998,ShortTerm,AllTransactions,AllAsset,"1,000,000 or more",NumberOfReturns,135672.86
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"1,000,000 or more",NumberOfReturns,117892.95
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"1,000,000 or more",NumberOfTransactions,2284507.09
SOIIndividual,Table2A,1998,ShortTerm,GainTransaction,AllAsset,"1,000,000 or more",Gain,27971021.441
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"1,000,000 or more",NumberOfReturns,111714.97
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"1,000,000 or more",NumberOfTransactions,2213534.52
SOIIndividual,Table2A,1998,ShortTerm,LossTransaction,AllAsset,"1,000,000 or more",Loss,-27976622.68
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,AllReturns,NumberOfReturns,23829442.47
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,AllReturns,NumberOfReturns,22747932.62
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,AllReturns,NumberOfTransactions,59734239.78
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,AllReturns,Gain,497965138.69
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,AllReturns,NumberOfReturns,6413870.08
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,AllReturns,NumberOfTransactions,15364212.17
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,AllReturns,Loss,-60250294.14
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,AdjustedGrossDeficit,NumberOfReturns,326803.94
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,AdjustedGrossDeficit,NumberOfReturns,271420.16
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,AdjustedGrossDeficit,NumberOfTransactions,710707.2
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,AdjustedGrossDeficit,Gain,8804459.1739
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,AdjustedGrossDeficit,NumberOfReturns,173456.41
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,AdjustedGrossDeficit,NumberOfTransactions,365164.77
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,AdjustedGrossDeficit,Loss,-4707849.964
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"Under 20,000",NumberOfReturns,5070248.04
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"Under 20,000",NumberOfReturns,4818821.69
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"Under 20,000",NumberOfTransactions,8583736.66
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"Under 20,000",Gain,11516649.613
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"Under 20,000",NumberOfReturns,914791.61
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"Under 20,000",NumberOfTransactions,1588991.56
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"Under 20,000",Loss,-3578475.892
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"20,000 under 50,000",NumberOfReturns,6154791.41
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"20,000 under 50,000",NumberOfReturns,5852879.51
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"20,000 under 50,000",NumberOfTransactions,12389388.16
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"20,000 under 50,000",Gain,24540117.437
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"20,000 under 50,000",NumberOfReturns,1456049.24
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"20,000 under 50,000",NumberOfTransactions,2898049.73
