Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,TimeHeld,Series,Value
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,2 months under 3 months,Gain,3047412.828
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,2 months under 3 months,NumberOfTransactions,3117.94418
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,2 months under 3 months,SalesPrice,20773064
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,2 months under 3 months,Basis,23683321.86
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,2 months under 3 months,Loss,2916495.652
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,3 months under 4 months,NumberOfTransactions,3461.00862
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,3 months under 4 months,SalesPrice,19987552.4
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,3 months under 4 months,Basis,17623083.84
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,3 months under 4 months,Gain,2465168.98
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,3 months under 4 months,NumberOfTransactions,2844.00931
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,3 months under 4 months,SalesPrice,14004638
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,3 months under 4 months,Basis,16399897.83
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,3 months under 4 months,Loss,2393537.306
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,4 months under 5 months,NumberOfTransactions,2973.87848
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,4 months under 5 months,SalesPrice,15423633.5
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,4 months under 5 months,Basis,13296654.88
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,4 months under 5 months,Gain,2169253.058
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,4 months under 5 months,NumberOfTransactions,2312.33685
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,4 months under 5 months,SalesPrice,11871095.94
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,4 months under 5 months,Basis,14074830.08
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,4 months under 5 months,Loss,2204882.228
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,5 months under 6 months,NumberOfTransactions,2819.55935
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,5 months under 6 months,SalesPrice,15423785.38
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,5 months under 6 months,Basis,13340296.95
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,5 months under 6 months,Gain,2100408.101
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,5 months under 6 months,NumberOfTransactions,2045.28261
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,5 months under 6 months,SalesPrice,10069689.27
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,5 months under 6 months,Basis,12613056.34
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,5 months under 6 months,Loss,2540813.94
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,6 months under 7 months,NumberOfTransactions,2873.58134
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,6 months under 7 months,SalesPrice,19100163.42
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,6 months under 7 months,Basis,17023677.55
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,6 months under 7 months,Gain,2088786.907
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,6 months under 7 months,NumberOfTransactions,1948.90871
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,6 months under 7 months,SalesPrice,21790896.79
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,6 months under 7 months,Basis,23708239.95
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,6 months under 7 months,Loss,1922963.415
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,7 months under 8 months,NumberOfTransactions,2648.04657
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,7 months under 8 months,SalesPrice,12797014.4
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,7 months under 8 months,Basis,10786853.05
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,7 months under 8 months,Gain,2017079.858
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,7 months under 8 months,NumberOfTransactions,1486.43991
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,7 months under 8 months,SalesPrice,12145250.36
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,7 months under 8 months,Basis,13861666.95
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,7 months under 8 months,Loss,1711565.026
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,8 months under 9 months,NumberOfTransactions,2386.2557
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,8 months under 9 months,SalesPrice,10601814.04
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,8 months under 9 months,Basis,8959647.802
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,8 months under 9 months,Gain,1666264.691
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,8 months under 9 months,NumberOfTransactions,1431.89845
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,8 months under 9 months,SalesPrice,7206005.825
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,8 months under 9 months,Basis,8622414.515
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,8 months under 9 months,Loss,1412210.597
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,9 months under 10 months,NumberOfTransactions,2203.74461
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,9 months under 10 months,SalesPrice,9752766.811
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,9 months under 10 months,Basis,8085492.756
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,9 months under 10 months,Gain,1671358.361
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,9 months under 10 months,NumberOfTransactions,1369.52924
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,9 months under 10 months,SalesPrice,6065711.826
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,9 months under 10 months,Basis,7552471.026
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,9 months under 10 months,Loss,1482490
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,10 months under 11 months,NumberOfTransactions,2005.82954
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,10 months under 11 months,SalesPrice,9782534.609
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,10 months under 11 months,Basis,8238696.245
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,10 months under 11 months,Gain,1550221.284
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,10 months under 11 months,NumberOfTransactions,1327.375
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,10 months under 11 months,SalesPrice,12893805.63
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,10 months under 11 months,Basis,14345952.39
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,10 months under 11 months,Loss,1427844.811
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,11 months under 12 months,NumberOfTransactions,1999.55059
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,11 months under 12 months,SalesPrice,10507197.12
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,11 months under 12 months,Basis,8989239.224
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,11 months under 12 months,Gain,1525159.234
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,11 months under 12 months,NumberOfTransactions,1085.63626
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,11 months under 12 months,SalesPrice,7101353.934
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,11 months under 12 months,Basis,8333116.103
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,11 months under 12 months,Loss,1229314.145
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,1 year or more,NumberOfTransactions,513.72151
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,1 year or more,SalesPrice,20177241.13
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,1 year or more,Basis,19563282.33
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,1 year or more,Gain,669118.6884
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,1 year or more,NumberOfTransactions,298.0364
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,1 year or more,SalesPrice,32498345.38
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,1 year or more,Basis,33454137.29
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,1 year or more,Loss,966079.243
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,Holding period not determinable,NumberOfTransactions,11306.82882
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,Holding period not determinable,SalesPrice,576228152
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,Holding period not determinable,Basis,564167897
SOIIndividual,Table4B,2007,ShortTerm,GainTransaction,CorporateStock,Holding period not determinable,Gain,12083305.64
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,Holding period not determinable,NumberOfTransactions,8781.50276
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,Holding period not determinable,SalesPrice,368770319
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,Holding period not determinable,Basis,379177610.2
SOIIndividual,Table4B,2007,ShortTerm,LossTransaction,CorporateStock,Holding period not determinable,Loss,10767811.1
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,NumberOfTransactions,53402.82833
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,SalesPrice,586256311.7
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,Basis,314332537.4
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,Gain,271314847.6
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,NumberOfTransactions,19186.09761
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,SalesPrice,119142605.1
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,Basis,166869463.4
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,Loss,48025190.94
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Under 18 months,NumberOfTransactions,19348.3022
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Under 18 months,SalesPrice,212265885.1
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Under 18 months,Basis,122092015.6
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Under 18 months,Gain,89742312.26
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,Under 18 months,NumberOfTransactions,7119.54046
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,Under 18 months,SalesPrice,44292905
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,Under 18 months,Basis,59224250.85
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,Under 18 months,Loss,14948270.09
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,18 months under 2 years,NumberOfTransactions,8306.16555
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,18 months under 2 years,SalesPrice,38963732.39
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,18 months under 2 years,Basis,27104732.12
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,18 months under 2 years,Gain,11856959.36
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,18 months under 2 years,NumberOfTransactions,2816.81233
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,18 months under 2 years,SalesPrice,11225006.4
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,18 months under 2 years,Basis,14786281.81
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,18 months under 2 years,Loss,3557500.339
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,2 years under 3 years,NumberOfTransactions,9540.91215
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,2 years under 3 years,SalesPrice,50579309.98
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,2 years under 3 years,Basis,32269964.17
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,2 years under 3 years,Gain,18362012.68
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,2 years under 3 years,NumberOfTransactions,2904.36098
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,2 years under 3 years,SalesPrice,14551330.46
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,2 years under 3 years,Basis,19144609.02
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,2 years under 3 years,Loss,4582445.752
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,3 years under 4 years,NumberOfTransactions,4958.97722
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,3 years under 4 years,SalesPrice,35166753.69
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,3 years under 4 years,Basis,21211322.72
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,3 years under 4 years,Gain,13980215.17
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,3 years under 4 years,NumberOfTransactions,1377.79039
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,3 years under 4 years,SalesPrice,8048203.173
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,3 years under 4 years,Basis,11434956.15
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,3 years under 4 years,Loss,3385353.873
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,4 years under 5 years,NumberOfTransactions,2722.51956
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,4 years under 5 years,SalesPrice,22572536.57
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,4 years under 5 years,Basis,11242818.19
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,4 years under 5 years,Gain,11333088.35
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,NumberOfTransactions,639.02225
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,SalesPrice,4264909.314
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,Basis,5990754.869
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,Loss,1723218.595
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,NumberOfTransactions,4635.05199
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,SalesPrice,64614852.52
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,Basis,27581384.82
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,Gain,36815182.85
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,NumberOfTransactions,3406.2181
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,SalesPrice,16345546.11
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,Basis,28765504.28
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,Loss,12404174.43
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,NumberOfTransactions,1273.33578
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,SalesPrice,26725873.24
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,Basis,7434922.448
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,Gain,19217548.73
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,NumberOfTransactions,301.6083
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,SalesPrice,1685268.409
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,Basis,3057321.827
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,Loss,1380086.354
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,NumberOfTransactions,488.93445
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,SalesPrice,13498628.88
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,Basis,2780175.637
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,Gain,10756819.48
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,NumberOfTransactions,68.50247
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,SalesPrice,1046628.728
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,Basis,1860084.885
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,Loss,813453.6221
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,20 years or more,NumberOfTransactions,633.39552
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,20 years or more,SalesPrice,30204764.96
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,20 years or more,Basis,3977485.497
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,20 years or more,Gain,26331916.75
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,20 years or more,NumberOfTransactions,73.32119
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,20 years or more,SalesPrice,818845.0706
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,20 years or more,Basis,1395247.67
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,20 years or more,Loss,576431.0575
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,NumberOfTransactions,1495.23391
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,SalesPrice,91663974.43
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,Basis,58637716.12
SOIIndividual,Table4B,2007,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,Gain,32918791.97
SOIIndividual,Table4B,2007,LongTerm,LossTransaction,CorporateStock,Holding period not determinable,NumberOfTransactions,478.92114
